,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate,param_clf__max_depth,param_clf__num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,482.05798211097715,2.400903610864273,2.849338006973267,0.12778685541718293,0.05,-1,300,"{'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__num_leaves': 300}",-0.8643735631283498,-0.8634885968121163,-0.8767528389590428,-0.8796108168741795,-0.8857974681494781,-0.8740046567846333,0.008733812666434455,2,-0.21203838670087952,-0.2115355304687046,-0.21096678928378318,-0.2108220069664703,-0.21347963105829662,-0.21176846889562687,0.0009585063654113804
22,598.938156080246,1.0456850972456562,3.478630018234253,0.13953841526426045,0.05,-1,400,"{'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__num_leaves': 400}",-0.866016716583921,-0.8661555362125091,-0.8833013113743275,-0.885600568719175,-0.8867199092507094,-0.8775588084281285,0.0094321420505725,12,-0.1432197003579183,-0.14308779237724248,-0.14246982147497186,-0.14326368456458152,-0.1423221271856107,-0.14287262519206495,0.0003962283207385712
23,707.5307740211487,1.3548805595370408,4.012895584106445,0.10415774863925886,0.05,-1,500,"{'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__num_leaves': 500}",-0.8720263805048084,-0.869783761401801,-0.8878873511640581,-0.8864232632372162,-0.899362291184731,-0.8830966094985229,0.01093958066782974,18,-0.10102427691023015,-0.10010828915299089,-0.09997828218710562,-0.10029082108368122,-0.09915951226835852,-0.10011223632047328,0.0005982228622293662
24,808.0032908916473,1.1186722910551037,4.878905868530273,0.3400109157736648,0.05,-1,600,"{'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__num_leaves': 600}",-0.8835036153001488,-0.8807495584163132,-0.8930186134500462,-0.8993836238191887,-0.899266431257256,-0.8911843684485905,0.007794757365535834,27,-0.07320798058615688,-0.07259158893063591,-0.07209093245511367,-0.07262461322965912,-0.07147922284821218,-0.07239886760995555,0.0005802304624728049
25,353.081259727478,0.9491239505263552,2.453126859664917,0.13145576465802944,0.05,20,200,"{'clf__learning_rate': 0.05, 'clf__max_depth': 20, 'clf__num_leaves': 200}",-0.869347196452861,-0.8621754678650745,-0.8767286887802095,-0.8823802485658887,-0.8852471176319178,-0.8751757438591902,0.008470280236893628,5,-0.32581805092923494,-0.32465924969668447,-0.3232599413060974,-0.3242826205547663,-0.3228479262986509,-0.3241735577570869,0.0010530093000902718
26,468.9754654407501,1.2552846709716214,2.876717758178711,0.19015959332024784,0.05,20,300,"{'clf__learning_rate': 0.05, 'clf__max_depth': 20, 'clf__num_leaves': 300}",-0.8691391486613251,-0.8590503596640419,-0.8835195208145843,-0.8788640584318593,-0.8893145985202489,-0.875977537218412,0.01073669989768212,8,-0.21222299479154932,-0.21176271604209904,-0.21066462540320574,-0.21082404393736193,-0.2112158170024078,-0.21133803943532475,0.0005824280825202123
27,576.5380013942719,1.569215535909947,3.6728257656097414,0.31798423379602353,0.05,20,400,"{'clf__learning_rate': 0.05, 'clf__max_depth': 20, 'clf__num_leaves': 400}",-0.8756316936115371,-0.8665273453367279,-0.880706226041072,-0.8851378768971352,-0.8892128528891781,-0.8794431989551301,0.007884384312681252,16,-0.1443749973716881,-0.14475493678013285,-0.1437090401054561,-0.14402339476081386,-0.14315491506932182,-0.14400345681748256,0.0005495209437247463
28,676.0985103607178,2.763691260161229,4.239292001724243,0.07755372573158027,0.05,20,500,"{'clf__learning_rate': 0.05, 'clf__max_depth': 20, 'clf__num_leaves': 500}",-0.876956377487785,-0.8671875731463415,-0.8802152248759134,-0.8912818001142021,-0.9033048480978636,-0.8837891647444212,0.01242637801617116,19,-0.10215239448987029,-0.10208130616560274,-0.10109067071261345,-0.10131529711341665,-0.10125176976314312,-0.10157828764892925,0.0004463573727454608
29,766.2094686031342,1.7205584648040864,4.992599010467529,0.3039135286221629,0.05,20,600,"{'clf__learning_rate': 0.05, 'clf__max_depth': 20, 'clf__num_leaves': 600}",-0.8818231648875514,-0.8754038378326824,-0.8935553563604324,-0.897404349384841,-0.903027749900098,-0.8902428916731211,0.010166620055538771,26,-0.0749438849145035,-0.07465374222798474,-0.07439181524066543,-0.07446901502307426,-0.0739976379945984,-0.07449121908016527,0.00031154985560653446
30,358.13111119270326,1.0515982858433397,2.1876219749450683,0.17696814237249722,0.05,25,200,"{'clf__learning_rate': 0.05, 'clf__max_depth': 25, 'clf__num_leaves': 200}",-0.868633395258215,-0.8604972434830702,-0.8798998248115997,-0.8765072619224114,-0.8862336030375246,-0.8743542657025642,0.008958266545541552,3,-0.32514914074034484,-0.32396565709093333,-0.3234123369920238,-0.3247721164379905,-0.32688997642043777,-0.32483784553634604,0.0011920783093482973
31,479.8125591278076,0.7099330267859787,2.733852243423462,0.06417697161030037,0.05,25,300,"{'clf__learning_rate': 0.05, 'clf__max_depth': 25, 'clf__num_leaves': 300}",-0.8667450493863393,-0.8596000034432557,-0.8765551555446238,-0.8782236786471096,-0.8844783188706147,-0.8731204411783887,0.008835038632208483,1,-0.21098162023787972,-0.2109939854649024,-0.2108818620367371,-0.21169881043247987,-0.21079364040855553,-0.2110699837161109,0.0003227265925120872
